Mapping project name,ESCO - ROME
Mapping project author,Pôle emploi - France
Mapping project version,V1.4
Mapping project version date,13/07/2022
Classification 1 Name,ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.1
Classification 1 Language,fr
Classification 1 Landing page,https://esco.ec.europa.eu/fr/classification/occupation_main
Classification 2 Name,ROME 
Classification 2 Concept type,occupation
Classification 2 Version,V3.0
Classification 2 Language,fr
Classification 2 Landing page,https://www.pole-emploi.fr/employeur/vos-recrutements/le-rome-et-les-fiches-metiers.html


classification 1 ID,classification 1 prefered label,classification 2 ID,classification 2 prefered label,mapping relation
http://data.europa.eu/esco/occupation/6eaf90cb-144d-486c-86e7-3d2bf4242525,poseur de panneaux de signalisation/poseuse de panneaux de signalisation,17925,Poseur / Poseuse de panneaux de signalisation,skos:exactMatch
http://data.europa.eu/esco/occupation/d97fd1e8-4c61-459b-82cd-1bd0e792c568,poseur de voies ferrées/poseuse de voies ferrées,17942,Poseur / Poseuse de voies ferrées,skos:exactMatch
http://data.europa.eu/esco/occupation/5f68c4c3-9d25-48e2-8efc-5471a80fb155,ouvrier en voiries/ouvrière en voiries,18399,Régaleur / Régaleuse sur voiries,skos:broadMatch
http://data.europa.eu/esco/occupation/5f68c4c3-9d25-48e2-8efc-5471a80fb155,ouvrier en voiries/ouvrière en voiries,18400,Régaleur-répandeur / Régaleuse-répandeuse,skos:broadMatch
http://data.europa.eu/esco/occupation/d97fd1e8-4c61-459b-82cd-1bd0e792c568,poseur de voies ferrées/poseuse de voies ferrées,19308,Sapeur / Sapeuse travaux lourds et voies ferrées,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,11365,Atrier / Atrière,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,11366,Atrier-fumiste / Atrière-fumiste,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,11589,Brasqueur / Brasqueuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,11596,Briqueteur / Briqueteuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,11739,Chapiste,skos:broadMatch
http://data.europa.eu/esco/occupation/046574a1-9bb3-4a80-8a7b-83dc7db1dae2,chef d’équipe maçon/chef d’équipe maçonne,12477,Chef d'équipe maçon / maçonne,skos:exactMatch
http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,cimentier enduiseur/cimentière enduiseuse,12639,Cimentier / Cimentière,skos:narrowMatch
http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,cimentier enduiseur/cimentière enduiseuse,12640,Cimentier applicateur / Cimentière applicatrice,skos:closeMatch
http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,cimentier enduiseur/cimentière enduiseuse,12641,Cimentier enduiseur / Cimentière enduiseuse,skos:exactMatch
http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,manœuvre en construction de voies navigables,15173,Fumiste,skos:closeMatch
http://data.europa.eu/esco/occupation/21fe7141-68fa-4db7-9ee2-53097cef541a,manœuvre en construction de voies navigables,16006,Installateur-poseur / Installatrice-poseuse de piscines préfabriquées,skos:closeMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16250,Maçon / Maçonne,skos:exactMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16251,Maçon bâtisseur / Maçonne bâtisseuse de pierres sèches,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16252,Maçon / Maçonne du paysage,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16253,Maçon / Maçonne en monuments funéraires,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16254,Maçon / Maçonne en rénovation,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16255,Maçon / Maçonne en thermique industrielle,skos:broadMatch
http://data.europa.eu/esco/occupation/f3fc11ca-9a72-40da-bf0f-b2aab7e33079,maçon pierre/maçonne pierre,16256,Maçon / Maçonne pierre,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16258,Maçon-applicateur / Maçonne-applicatrice,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16259,Maçon-boiseur / Maçonne-boiseuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16260,Maçon-briqueteur / Maçonne-briqueteuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16261,Maçon-carreleur / Maçonne-carreleuse,skos:broadMatch
http://data.europa.eu/esco/occupation/a9068f84-cecd-4cbb-9acb-e20c714435ec,cimentier enduiseur/cimentière enduiseuse,16262,Maçon-cimentier / Maçonne-cimentière,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16263,Maçon-coffreur / Maçonne-coffreuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16264,Maçon-couvreur / Maçonne-couvreuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16265,Maçon-enduiseur / Maçonne-enduiseuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16266,Maçon-ferrailleur / Maçonne-ferrailleuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16267,Maçon-finisseur / Maçonne-finisseuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16268,Maçon-fumiste / Maçonne-fumiste,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16269,Maçon-fumiste / Maçonne-fumiste en verrerie,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16270,Maçon-limousinant / Maçonne-limousinante,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16272,Maçon-piscinier / Maçonne-piscinière,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16273,Maçon-plâtrier / Maçonne-plâtrière,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,16720,Moellonneur / Moellonneuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,17441,Ouvrier / Ouvrière de la maçonnerie,skos:closeMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,17564,Parpineur / Parpineuse,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,200101,Murailler / Muraillère,skos:broadMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,38217,Maçon poseur / Maçonne poseuse de cheminées et poêles,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,10851,Aide maçon / maçonne Voiries et Réseaux Divers VRD,skos:closeMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,10879,Aide-maçon / Aide-maçonne,skos:closeMatch
http://data.europa.eu/esco/occupation/05f321f8-055b-407d-bf19-e0ddabda56b7,maçon/maçonne,11496,Bâtisseur / Bâtisseuse du génie militaire,skos:closeMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,11558,Borneur / Borneuse,skos:broadMatch
http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,démolisseur/démolisseuse,13954,Démolisseur / Démolisseuse,skos:exactMatch
http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,démolisseur/démolisseuse,13955,Démolisseur-récupérateur / Démolisseuse-récupératrice de matériaux du BTP,skos:broadMatch
http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,démolisseur/démolisseuse,15399,Gravatier / Gravatière,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,15419,Gravillonneur / Gravillonneuse,skos:closeMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,16279,Magasinier / Magasinière de dépôt d'entreprise du BTP,skos:closeMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,16351,Manoeuvre bâtiment,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,16352,Manoeuvre de chantier,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,16354,Manoeuvre gros oeuvre,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,16356,Manoeuvre routier / routière,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,16357,Manoeuvre travaux publics,skos:broadMatch
http://data.europa.eu/esco/occupation/dd89e26f-bb5c-45cb-91c6-8b4d5d82a31f,démolisseur/démolisseuse,17491,Ouvrier / Ouvrière en démolition,skos:closeMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,20309,Terrassier / Terrassière,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,20329,Tireur / Tireuse au râteau,skos:broadMatch
http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc,ouvrier de chantier/ouvrière de chantier,38155,Scieur carotteur / Scieuse carotteuse de béton,skos:broadMatch
http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,tuyauteur/tuyauteuse,10589,Agent / Agente de réseaux de canalisation,skos:closeMatch
http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,tuyauteur/tuyauteuse,11661,Canalisateur / Canalisatrice,skos:broadMatch
http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,tuyauteur/tuyauteuse,12394,Chef d'équipe canalisateur / canalisatrice,skos:closeMatch
http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89,ouvrier de construction d’égouts/ouvrière de construction d’égouts,13521,Constructeur / Constructrice en canalisations d'hygiène publique et voies urbaines,skos:closeMatch
http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,tuyauteur/tuyauteuse,17906,Poseur / Poseuse de canalisations,skos:closeMatch
http://data.europa.eu/esco/occupation/fb18dfef-2b90-4219-8b39-a5fcddb8f238,tuyauteur/tuyauteuse,17938,Poseur / Poseuse de tuyaux,skos:closeMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,10446,Agent / Agente de fabrication de l'industrie du béton,skos:broadMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,10550,Agent / Agente de précontrainte de l'industrie du béton,skos:broadMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,10551,Agent / Agente de préfabrication de l'industrie du béton,skos:broadMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,11140,Armaturier / Armaturière de l'industrie du béton,skos:broadMatch
http://data.europa.eu/esco/occupation/20db07fc-cc02-46aa-a4fc-b3c73ba8fa8f,superviseur de finisseurs de béton/superviseuse de finisseurs de béton,12414,Chef d'équipe de l'industrie du béton,skos:closeMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,15090,Finisseur / Finisseuse de l'industrie du béton,skos:closeMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,16919,Mouleur / Mouleuse de l'industrie du béton,skos:exactMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,mouleur de l’industrie du béton/mouleuse de l’industrie du béton,18036,Préparateur monteur / Préparatrice monteuse de moules de l'industrie du béton,skos:closeMatch
http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,agent d’accueil en office de tourisme/agente d’accueil en office de tourisme,10375,Agent / Agente d'accueil touristique,skos:narrowMatch
http://data.europa.eu/esco/occupation/b5d76ddd-f59a-491a-9543-f6c0e2d8a950,représentant à destination/représentante à destination,11745,Chargé / Chargée d'accueil en réceptif local,skos:closeMatch
http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,agent d’accueil en office de tourisme/agente d’accueil en office de tourisme,11747,Chargé / Chargée d'accueil touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,agent d’accueil en office de tourisme/agente d’accueil en office de tourisme,13453,Conseiller / Conseillère en séjour touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,hôte de croisière/hôtesse de croisière,140972,Steward / Hôtesse de transport maritime,skos:closeMatch
http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,hôte de croisière/hôtesse de croisière,15478,Hôte animateur / Hôtesse animatrice de croisière fluviale,skos:broadMatch
http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,hôte de croisière/hôtesse de croisière,15479,Hôte animateur / Hôtesse animatrice de croisière maritime,skos:closeMatch
http://data.europa.eu/esco/occupation/6a2270bc-3f69-4cfd-b99b-fdc2c70d1779,hôte de croisière/hôtesse de croisière,15482,Hôte / Hôtesse d'accueil et d'animation de croisière,skos:closeMatch
http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,agent d’accueil en office de tourisme/agente d’accueil en office de tourisme,15485,Hôte / Hôtesse d'accueil tourisme,skos:narrowMatch
http://data.europa.eu/esco/occupation/b5d76ddd-f59a-491a-9543-f6c0e2d8a950,représentant à destination/représentante à destination,17663,Permanent local / Permanente locale d'agence réceptive,skos:closeMatch
http://data.europa.eu/esco/occupation/b5d76ddd-f59a-491a-9543-f6c0e2d8a950,représentant à destination/représentante à destination,18558,Représentant local / Représentante locale d'agence réceptive,skos:closeMatch
http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,agent d’accueil en office de tourisme/agente d’accueil en office de tourisme,19707,Technicien / Technicienne d'accueil touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,animateur du patrimoine/animatrice du patrimoine,10570,Agent / Agente de promotion touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,animateur du patrimoine/animatrice du patrimoine,10640,Agent / Agente de valorisation du patrimoine,skos:closeMatch
http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,animateur du patrimoine/animatrice du patrimoine,11051,Animateur / Animatrice du patrimoine,skos:exactMatch
http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,animateur du patrimoine/animatrice du patrimoine,11060,Animateur promoteur / Animatrice promotrice du patrimoine,skos:broadMatch
http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,animateur du patrimoine/animatrice du patrimoine,11068,Animateur / Animatrice sur la promotion du patrimoine,skos:broadMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,11828,Chargé / Chargée de mission tourisme,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,11850,Chargé / Chargée de promotion des espaces naturels,skos:broadMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,11851,Chargé / Chargée de promotion du patrimoine,skos:broadMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,11852,Chargé / Chargée de promotion du tourisme local,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,11853,Chargé / Chargée de promotion touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,11873,Chargé / Chargée de valorisation de sites touristiques,skos:broadMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,12236,Chef de projet de promotion touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,12257,Chef de projet tourisme,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,140930,Consultant / Consultante tourisme,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,14299,Directeur / Directrice de parc régional,skos:closeMatch
http://data.europa.eu/esco/occupation/e246eca2-2cec-45b4-ae76-aa1f37d07bc5,responsable de la promotion touristique,14300,Directeur / Directrice de pays d'accueil touristique,skos:closeMatch
http://data.europa.eu/esco/occupation/f4e3dd1c-f86b-4a69-8887-547255eadc79,directeur d’office de tourisme/directrice d’office de tourisme,14425,Directeur / Directrice d'office du tourisme,skos:exactMatch
http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,guide accompagnateur/guide accompagnatrice,10206,Accompagnateur / Accompagnatrice de randonnée,skos:broadMatch
http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,guide accompagnateur/guide accompagnatrice,10207,Accompagnateur / Accompagnatrice de randonnée nature,skos:broadMatch
http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,guide accompagnateur/guide accompagnatrice,10208,Accompagnateur / Accompagnatrice de séjour linguistique,skos:broadMatch
http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,guide accompagnateur/guide accompagnatrice,10209,Accompagnateur / Accompagnatrice de tourisme équestre,skos:broadMatch
http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,guide accompagnateur/guide accompagnatrice,10210,Accompagnateur / Accompagnatrice de tourisme sportif,skos:broadMatch
http://data.europa.eu/esco/occupation/5b9a678a-7c35-4c50-a804-754b82652ee6,guide accompagnateur/guide accompagnatrice,10211,Accompagnateur / Accompagnatrice de voyages,skos:broadMatch
